url,protocol,num_queries,path_depth,suspicious_tld,length,entropy,fake_tld,brand,pop_keywords,similar,num_subdomains,asn,org,#queries,#apexes,subnet24
https://libero.pe/ocio/1578355-coronavirus-nicolas-maduro-anuncio-sera-vacunarse-covid-19-venezuela-vacuna-rusa-sputnik,https,0,3,0,9,0.3684628534673422,0,0,0,0,0,AS54113,FASTLY,49744510,287,151.101.2
https://www.elsoldesalamanca.com.mx/mundo/rusia-produce-mas-de-15-mil-dosis-de-su-vacuna-contra-covid-19-sputnik-v-5639668.html,https,0,3,0,27,0.43223339918357917,0,0,0,0,2,AS16509,AMAZON-02,956122,690,13.249.130
https://bityl.co/html/Hacker.html,https,0,3,0,8,0.375,0,0,0,0,0,AS54113,FASTLY,2353159,825,151.101.1
https://www.medcom.id/internasional/eropa-amerika/1bVj32ab-who-berdiskusi-dengan-rusia-mengenai-vaksin-sputnik-v,https,0,4,0,13,0.35914257288955465,0,0,0,0,1,AS45734,PT Media Televisi Indonesia,508206,2,103.225.66
https://www.canalantigua.tv/astrazeneca-incluye-a-peru-en-ensayo-en-fase-3-de-vacuna-contra-el-covid-19-segun-el-gobierno/,https,0,3,0,19,0.40760351477321916,0,0,0,0,1,AS13335,CLOUDFLARENET,5702678,1108,104.27.186
https://pharmaphorum.com/news/gsk-steals-march-on-az-after-triple-therapy-trelegy-us-asthma-approval/,https,0,4,0,16,0.38472744082077,0,0,0,0,0,AS15395,Rackspace Ltd.,457412,3,134.213.252
https://www.pronews.gr/ygeia/farmaka/913027_emvolio-astrazeneca-anastellontai-oi-ereynes-asthenis-paroysiase-sovari,https,0,4,0,14,0.36877648839927885,0,0,0,0,1,AS13335,CLOUDFLARENET,486280,1,104.27.123
https://www.linkedin.com/feed/update/urn:li:share:6706957508000530432,https,0,4,0,16,0.41597744082077,0,0,0,1,1,AS8068,MICROSOFT-CORP-MSN-AS-BLOCK,2273869086,6,13.107.42
http://www.radiovillamaria.com/vivo.html,http,0,2,0,23,0.415935598329884,0,0,0,0,1,AS27823,Dattatec.com,235598,1032,200.58.111
https://peru21.pe/ciencia/vacuna-contra-el-covid-astrazeneca-dice-que-vacuna-es-aun-posible-este-ano-pese-a-pausa-en-ensayos-coronavirus-pascal-soriot-universidad-de-oxford-nndc-noticia/,https,0,4,0,9,0.3406850756895644,0,0,0,0,0,AS20940,Akamai International B.V.,392261,46,104.76.198
https://act.webull.com/kol-us/share.html?inviteCode=xhqtVXlWzqZr&source=main,https,2,3,0,14,0.42234791389958865,0,0,0,0,1,AS16509,AMAZON-02,4615189,1862,13.226.18
https://www.imfarmacias.es/noticia/21519/astrazeneca-y-oxford-paralizan-el-ensayo-de-su-vacuna-contra-el-coronavirus---.html?sus=Email&utm_source=news_2020-09-10&utm_medium=IMFarmacias&utm_campaign=productos-farmacia,https,4,4,0,18,0.3996449704820444,0,0,0,0,1,AS16371,"acens Technologies, S.L.",45651,5,81.46.217
https://www.annurtv.com/nota/59482-salud-astrazeneca-detiene-pruebas-de-fase-3-de-vacuna-contra-covid-19.html,https,0,3,0,15,0.4154039356509715,0,0,0,0,1,AS13335,CLOUDFLARENET,2768130,1022,172.67.195
https://www.covid19infos.info/post/astrazeneca-signs-deal-with-albany-molecular-to-produce-covid-19-vaccine-candidate,https,0,3,1,21,0.42841666568390857,0,0,0,0,1,AS58182,Wix.com Ltd.,25526375,295,185.230.60
https://canal7salta.com/2020/09/09/argentina-astrazeneca-detiene-pruebas-de-su-vacuna-contra-el-covid-19/,https,0,6,0,15,0.38836132637606186,0,0,0,0,0,AS47583,Hostinger International Limited,3071,1,45.132.243
https://bitly.com/35hGjNx%20https:/bit.ly/2ZkZLVF,https,0,4,0,9,0.39624063124512,0,0,0,0,0,AS396982,GOOGLE-PRIVATE-CLOUD,35218076,3,67.199.248
https://cnnespanol.cnn.com/video/mexico-pruebas-voluntarios-tercera-etapa-pruebas-vacuna-sputnik-v-marcelo-ebrard-protocolos-sanitarios-evaluacion-requena-panorama-cnne/,https,0,4,0,18,0.3798202962840664,0,0,0,0,1,AS2635,AUTOMATTIC,6724110,110,192.0.66
https://magnesianews.gr/perissotera/kosmos/koronoios-emvolio-poy-vriskomaste-stin-pagkosmia-ereyna-meta-to-pagoma-tis-astrazeneca.html,https,0,4,0,15,0.40502799877548346,0,0,0,0,0,AS13335,CLOUDFLARENET,3724265,1081,104.31.92
https://hombresdelpoder.com/noticia.php?id=65071,https,1,2,0,19,0.428952942016683,0,0,0,0,0,AS23352,SERVERCENTRAL,254883,574,216.246.112
https://www.covid-19worldstats.com/news/AstraZeneca-suspends-trials-of-COVID-19-vaccine,https,0,3,0,26,0.47815645050035044,0,0,0,0,1,AS20857,Transip B.V.,48038,15,37.97.159
http://www.todanoticia.com/85287/coronavirus-astrazeneca-interrumpe-ensayos-vacuna/,http,0,4,0,19,0.40263715254299887,0,0,0,0,1,AS30083,AS-30083-GO-DADDY-COM-LLC,2447083,549,207.38.94
http://www.israel-nachrichten.org/archive/48490,http,0,3,0,26,0.4745271833131321,0,0,0,0,1,AS32748,STEADFAST,1934086,843,162.210.96
https://bitly.com/32dOyZ8%20http:/bit.ly/2Ff5B42%20http:/bit.ly/2FeYmJr%20http:/bit.ly/2ZBAjvx,https,0,8,0,9,0.39624063124512,0,0,0,0,0,AS396982,GOOGLE-PRIVATE-CLOUD,35218688,3,67.199.248
http://plazademayo.info/inmunologa-israeli-sputnik-v-garantizaria-una-inmunidad-mas-estable-que-la-vacuna-de-oxford/,http,0,3,1,16,0.44722744082077,0,0,0,0,0,AS27823,Dattatec.com,397370,164,200.58.111
https://www.linkedin.com/feed/update/urn:li:share:6709560280701112320,https,0,4,0,16,0.41597744082077,0,0,0,1,1,AS8068,MICROSOFT-CORP-MSN-AS-BLOCK,2273869086,6,13.107.42
https://www.elcorreogallego.es/primer-plano/astrazeneca-detiene-el-ensayo-de-su-vacuna-contra-el-covid-19-por-la-aparicion-de-una-enfermedad-inexplicable-CB4517271,https,0,3,0,22,0.39683427529012694,0,0,0,0,1,AS31898,ORACLE-BMC-31898,56455,6,130.61.65
https://www.elsoldemexico.com.mx/mexico/politica/mexico-activa-plan-b-para-conseguir-vacuna-contra-covid-19-coronavirus-astrazeneca-rusia-sputnik-v-5740104.html,https,0,4,0,24,0.4180451183584601,0,0,0,0,2,AS16509,AMAZON-02,982881,691,13.249.130
https://eltubazodigital.com/nacionales/sputnik-v-500-venezolanos-seran-voluntarios-en-la-fase-3-de-la-vacuna-rusa/2020/08/22/,https,0,7,0,19,0.4652014559508079,0,0,0,0,0,AS46606,UNIFIEDLAYER-AS-1,6241,2,96.125.171
https://pink.pharmaintelligence.informa.com/PS142876/AstraZenecas-COVID19-Vaccine-On-Hold-A-Reminder-Product-Development-Is-Never-Straightforward,https,0,3,0,35,0.48037628452613124,0,0,0,0,2,AS13335,CLOUDFLARENET,1873749,1,104.16.255
https://covid19globalcases.com/coronavirus-vaccine-uk-drugmaker-astrazeneca-begins-final-stage-of-us-trials/,https,0,3,0,22,0.4693052342606951,0,0,0,1,0,AS62729,ASMALLORANGE1,377135,223,143.95.80
https://www.upatadigital.com.ve/2020/09/farmaceutica-astrazeneca-suspende.html,https,0,4,0,23,0.46618077455302837,0,0,0,0,2,AS15169,GOOGLE,31563,13,172.217.214
https://wiod.iheart.com/content/2020-09-09-astrazeneca-coronavirus-vaccine-trial-on-hold-after-unexpected-illness/,https,0,4,0,15,0.4383613321088168,0,0,0,0,1,AS54113,FASTLY,35639171,1,199.232.210
https://bitly.com/33awmPg%20https:/bit.ly/35iSgCx,https,0,4,0,9,0.39624063124512,0,0,0,0,0,AS396982,GOOGLE-PRIVATE-CLOUD,35218076,3,67.199.248
https://regeneracion.mx/la-seguridad-es-pilar-en-la-busqueda-de-la-vacuna-oms-sobre-pausa-de-astrazeneca/,https,0,3,0,15,0.4154039356509715,0,0,0,0,0,AS13335,CLOUDFLARENET,7394345,1019,104.27.186
https://themalaysianreserve.com/2020/08/18/sputnik-talks-on-margin-trading-curbs-wipe-rm34b-of-glove-stocks-value/,https,0,6,0,23,0.46351650906326136,0,0,0,0,0,AS13335,CLOUDFLARENET,2648277,1050,104.31.78
https://lobservateur.info/us-round-up-du-mercredi-9-septembre-big-pharma-jumbo-jet-tom-cruise-astrazeneca-papa-maman/,https,0,3,1,17,0.46681520403515814,0,0,0,0,0,AS13335,CLOUDFLARENET,1211759,1033,172.67.137
https://www.diarioelmundo.com.mx/index.php/2020/08/21/en-septiembre-llega-vacuna-sputnik-v/,https,0,7,0,24,0.45322682447794665,0,0,0,0,2,AS13335,CLOUDFLARENET,2640072,1096,172.67.158
https://www.linkedin.com/feed/update/urn:li:share:6706688437933658112,https,0,4,0,16,0.41597744082077,0,0,0,1,1,AS8068,MICROSOFT-CORP-MSN-AS-BLOCK,2273869086,6,13.107.42
https://www.linkedin.com/feed/update/urn:li:share:6709379799611125760,https,0,4,0,16,0.41597744082077,0,0,0,1,1,AS8068,MICROSOFT-CORP-MSN-AS-BLOCK,2273869086,6,13.107.42
https://www.linkedin.com/feed/update/urn:li:share:6709518615860932608,https,0,4,0,16,0.41597744082077,0,0,0,1,1,AS8068,MICROSOFT-CORP-MSN-AS-BLOCK,2273869086,6,13.107.42
https://gofirstnews.com/astrazeneca-begins-coronavirus-vaccine-section-three-medical-trials-in-us/,https,0,3,0,15,0.45502799877548344,0,0,0,0,0,AS47583,Hostinger International Limited,26068,694,45.87.81
https://www.amazon.com/,https,0,2,0,14,0.36203642997922936,0,1,0,1,1,AS16625,AKAMAI-AS,360504,2,23.34.66
http://www.ecuadorenvivo.com/internacional/37-/128303-vacuna-de-astrazeneca-y-oxford-contra-la-covid-19-ponen-en-pausa-rutinaria-las-pruebas-por-un-caso-de-reaccion-adversa-bbc-mundo-de-londres.html,http,0,4,0,21,0.44481480293982234,0,0,0,0,1,AS27947,Telconet S.A,1920515,2,181.39.8
http://plazademayo.info/el-telefono-se-colapsa-embajador-ruso-habla-del-gran-interes-de-argentina-por-la-vacuna-sputnik-v/,http,0,3,1,16,0.44722744082077,0,0,0,0,0,AS27823,Dattatec.com,397370,164,200.58.111
https://actualidad.rt.com/actualidad/364353-rusia-dar-luz-verde-pruebas-vacuna-sputnik?utm_source=rss&utm_medium=rss&utm_campaign=actualidad,https,3,3,0,17,0.41714691304294166,0,0,0,0,1,AS60781,LeaseWeb Netherlands B.V.,482572,1,37.48.108
https://radiovillamaria.com.ar/astrazeneca-paus%E2%80%A6ntra-el-covid-19/%20%E2%80%8E,https,0,3,0,22,0.3919777256279477,0,0,0,0,1,AS27823,Dattatec.com,235598,1032,200.58.111
https://www.linkedin.com/feed/update/urn:li:share:6709514040433008640,https,0,4,0,16,0.41597744082077,0,0,0,1,1,AS8068,MICROSOFT-CORP-MSN-AS-BLOCK,2273869086,6,13.107.42
https://magnesianews.gr/ellada/sypsas-kalo-neo-i-anastoli-ton-dokimon-toy-emvolioy-tis-astrazeneca.html,https,0,3,0,15,0.40502799877548346,0,0,0,0,0,AS13335,CLOUDFLARENET,3724396,1081,104.31.93
https://www.ticbeat.com/innovacion/problemas-y-riesgos-de-la-vacuna-rusa-sputnik-v/,https,0,4,0,15,0.39873726898430484,0,0,0,0,1,AS16509,AMAZON-02,164095,1,3.9.64
http://ow.ly/yrwN50BlOPm%20http:/ow.ly/hfcE50BlORr,http,0,4,0,5,0.2902410164862569,0,0,0,0,0,AS16509,AMAZON-02,219790839,7,54.67.57
https://bitly.com/350TOB7%20https:/bit.ly/31YCbQc%20https:/bit.ly/3lSfANd,https,0,6,0,9,0.39624063124512,0,0,0,0,0,AS396982,GOOGLE-PRIVATE-CLOUD,35218076,3,67.199.248
https://www.todosahora.com/noticias-internacionales/astrazeneca-incluyo-a-peru-para-ensayo-en-fase-3-de-la-vacuna-contra-la-covid-19/,https,0,4,0,18,0.4048872453080266,0,0,0,0,1,AS30148,SUCURI-SEC,4298148,686,192.124.249
http://www.todanoticia.com/85221/buscan-30-mil-voluntarios-estados/,http,0,4,0,19,0.40263715254299887,0,0,0,0,1,AS30083,AS-30083-GO-DADDY-COM-LLC,2447083,549,207.38.94
https://www.covid-19worldstats.com/news/AstraZeneca-down-after-report-that-Covid-19-vaccine-is-put-on-hold,https,0,3,0,26,0.47815645050035044,0,0,0,0,1,AS20857,Transip B.V.,48038,15,37.97.159
https://www.csl.com/news/2020/20200907-csl-to-manufacture-and-supply-uq-and-ou-vaccine-candidates-for-australia,https,0,4,0,11,0.33294159007966545,0,0,0,0,1,AS17033,CSL-BEHRING,101403,18,12.3.33
https://www.ouest-france.fr/sante/vaccin/covid-19-astrazeneca-juge-possible-un-vaccin-contre-le-virus-cette-annee-malgre-la-pause-6968354,https,0,4,0,19,0.4470771989837455,0,0,0,0,1,AS16625,AKAMAI-AS,38,2,69.192.52
https://lobservateur.info/vaccins-anti-covid-19-astrazeneca-jette-leponge-et-spoutnik-v-serait-pret-video/,https,0,3,1,17,0.46681520403515814,0,0,0,0,0,AS13335,CLOUDFLARENET,3142447,1034,104.18.49
https://www.radio.com/kcbsradio/articles/radiocom/astrazeneca-puts-covid-vaccine-testing-on-hold,https,0,5,0,13,0.37837334212032386,0,0,0,0,1,AS54113,FASTLY,12102175,2,199.232.194
https://www.astratv.gr/2020/09/09/%CE%B5%CE%B3%CE%BA%CE%AC%CF%81%CF%83%CE%B9%CE%B1-%CE%BC%CF%85%CE%B5%CE%BB%CE%AF%CF%84%CE%B9%CE%B4%CE%B1-%CF%80%CE%BF%CE%B9%CE%B1-%CE%B5%CE%AF%CE%BD%CE%B1%CE%B9-%CE%B7-%CE%BD%CF%8C%CF%83%CE%BF%CF%82/,https,0,6,0,14,0.36203642997922936,0,0,0,0,1,AS24940,Hetzner Online GmbH,24499,3,188.40.84
https://www.covid19infos.info/post/matt-hancock-says-uk-likely-to-have-coronavirus-vaccine-by-early-next-year,https,0,3,1,21,0.42841666568390857,0,0,0,0,1,AS58182,Wix.com Ltd.,13163060,264,185.230.60
https://mailchi.mp/3fa3cde81895/dialoguemos-12697970,https,0,3,0,10,0.36524101648625684,0,0,0,0,0,AS16625,AKAMAI-AS,137220,2,104.98.61
https://www.canalantigua.tv/paciente-en-ensayo-de-astrazeneca-desarrollo-problema-de-medula-espinal/,https,0,3,0,19,0.40760351477321916,0,0,0,0,1,AS13335,CLOUDFLARENET,2741865,1106,172.67.136
https://gmnoticias.mx/segundo-voluntario-de-vacuna-de-astrazeneca-presenta-reaccion-adversa/,https,0,3,0,13,0.4240934099952612,0,0,0,0,0,AS30148,SUCURI-SEC,8339394,628,192.124.249
https://cutt.ly/MfR4L0V%20https:/cutt.ly/bfR4ClY,https,0,4,0,7,0.3152050690412065,0,0,0,0,0,AS13335,CLOUDFLARENET,3690445,20,104.22.1
https://www.elciudadanoweb.com/coronavirus-el-laboratorio-astrazeneca-freno-las-pruebas-de-la-vacuna-por-posibles-efectos-adversos/,https,0,3,0,22,0.44379259502119617,0,0,0,0,1,AS13335,CLOUDFLARENET,5520919,80,104.26.15
https://www.clinica-aeromedica.net/ambiente/covid-19-expertos-contra-el-panico/,https,0,4,0,26,0.4540239971360921,0,0,0,0,1,AS56732,Hostinet S.l.u.,5235,70,185.101.226
https://www.linkedin.com/feed/update/urn:li:share:6707225903912513537,https,0,4,0,16,0.41597744082077,0,0,0,1,1,AS8068,MICROSOFT-CORP-MSN-AS-BLOCK,2273869086,6,13.107.42
https://puntodecorte.com/conozca-la-razon-por-la-que-astrazeneca-interrumpio-ensayos-de-la-vacuna-contra-covid-19/,https,0,3,0,16,0.41597744082077,0,0,0,0,0,AS19551,INCAPSULA,912189,78,45.60.22
https://www.elsoldezacatecas.com.mx/mundo/rusia-produce-mas-de-15-mil-dosis-de-su-vacuna-contra-covid-19-sputnik-v-5639668.html,https,0,3,0,27,0.4472570678181096,0,0,0,0,2,AS16509,AMAZON-02,924324,652,13.249.130
https://news.v.daum.net/v/20200824090606831,https,0,3,0,15,0.4154039356509715,0,0,0,0,2,AS9457,DREAMLINE CO.,4556822,2,121.53.224
https://actualidad.rt.com/actualidad/363822-vacuna-sputnik-no-efectos-secundarios-graves?utm_source=rss&utm_medium=rss&utm_campaign=actualidad,https,3,3,0,17,0.41714691304294166,0,0,0,0,1,AS60781,LeaseWeb Netherlands B.V.,4933640,1,37.48.108
https://libero.pe/ocio/1579150-coronavirus-peru-embajada-rusia-ofrece-vacuna-sputnik-v-covid-19-essalud-minsa,https,0,3,0,9,0.3684628534673422,0,0,0,0,0,AS54113,FASTLY,49742579,285,151.101.194
https://www.id-hub.com/2020/09/09/astrazeneca-vaccine-trial-halted/?utm_campaign=Infectious%20Diseases%20Hub&utm_content=139504317&utm_medium=social&utm_source=twitter&hss_channel=tw-792029764525711360,https,5,6,0,14,0.4156078493373016,0,0,0,1,1,AS13335,CLOUDFLARENET,8127562,71,172.67.71
https://www.elidealgallego.com/articulo/espana/astrazeneca-interrumpe-ensayos-vacuna-coronavirus/20200910011339444879.html,https,0,5,0,22,0.41248704853381657,0,0,0,0,1,AS13335,CLOUDFLARENET,41593,6,104.24.188
http://ow.ly/CQky50B5qk8%20http:/ow.ly/aaUL50B5qih,http,0,4,0,5,0.2902410164862569,0,0,0,0,0,AS16509,AMAZON-02,219790684,7,54.67.120
https://www.cnnturk.com/turkiye/topkapida-metrobus-yaniyor,https,0,3,0,15,0.39873726898430484,0,0,0,0,1,AS16276,OVH SAS,2837531,2,51.81.66
http://www.everybodygoesblog.com/2020/08/review-sputnik-science-fiction-horror.html,http,0,4,0,25,0.45293315722309924,0,0,0,0,1,AS15169,GOOGLE,130328,6,108.177.121
https://www.linkedin.com/feed/update/urn:li:share:6709528538124484608,https,0,4,0,16,0.41597744082077,0,0,0,1,1,AS8068,MICROSOFT-CORP-MSN-AS-BLOCK,2273869086,6,13.107.42
https://actualidad.rt.com/actualidad/363995-venezuela-aportara-500-voluntarios-vacuna-sputnik?utm_source=rss&utm_medium=rss&utm_campaign=actualidad,https,3,3,0,17,0.41714691304294166,0,0,0,0,1,AS60781,LeaseWeb Netherlands B.V.,4933640,1,37.48.108
https://bitly.com/KTARListen%20https:/bit.ly/3habUDb,https,0,4,0,9,0.39624063124512,0,0,0,0,0,AS396982,GOOGLE-PRIVATE-CLOUD,35218688,3,67.199.248
https://bitly.com/32ao0rB%20https:/bit.ly/32ao0rB,https,0,4,0,9,0.39624063124512,0,0,0,0,0,AS396982,GOOGLE-PRIVATE-CLOUD,35218688,3,67.199.248
https://www.linkedin.com/feed/update/urn:li:share:6709150625986293760,https,0,4,0,16,0.41597744082077,0,0,0,1,1,AS8068,MICROSOFT-CORP-MSN-AS-BLOCK,2273869086,6,13.107.42
https://www.gazeta.ru/,https,0,2,0,13,0.37837334212032386,0,0,0,0,1,AS24638,Rambler Internet Holding LLC,13646786,24,81.19.72
https://bitly.com/3iqDEoc%20https:/bit.ly/3iqDEoc,https,0,4,0,9,0.39624063124512,0,0,0,0,0,AS396982,GOOGLE-PRIVATE-CLOUD,35218076,3,67.199.248
https://business.facebook.com/409448779258925/posts/1357103711160089/?_fb_noscript=1,https,1,5,0,21,0.44481480293982223,0,1,0,1,1,AS32934,FACEBOOK,30700836,297,157.240.18
https://actualidad.rt.com/actualidad/363821-instruccion-vacuna-rusa-sputnik?utm_source=rss&utm_medium=rss&utm_campaign=actualidad,https,3,3,0,17,0.41714691304294166,0,0,0,0,1,AS60781,LeaseWeb Netherlands B.V.,4933640,1,37.48.108
https://www.olivanoticias.com/mundo/137250/ensayos_de_vacuna_covid-19_de_astrazeneca_podrian_reanudarse_la_proxima_semana_segun_financial_times,https,0,4,0,21,0.42841666568390874,0,0,0,0,1,AS16276,OVH SAS,4330563,88,142.44.214
https://elcomercio.pe/mundo/venezuela/coronavirus-venezuela-participara-con-500-voluntarios-en-fase-iii-de-vacuna-rusa-sputnik-v-contra-el-covid-19-vladimir-putin-nicolas-maduro-rusia-noticia/,https,0,5,0,13,0.37837334212032386,0,0,0,0,0,AS20940,Akamai International B.V.,292299,47,104.76.198
https://actualidad.rt.com/actualidad/364046-embajador-ruso-argentina-interes-vacuna?utm_source=rss&utm_medium=rss&utm_campaign=actualidad,https,3,3,0,17,0.41714691304294166,0,0,0,0,1,AS60781,LeaseWeb Netherlands B.V.,4933640,1,37.48.108
https://www.viportal.co/business/astrazeneca-vaccine-tests-face-delay-after-patient-gets-ill/?utm_source=dlvr.it&utm_medium=twitter,https,2,4,0,15,0.4154039356509715,0,0,1,0,1,AS20473,AS-CHOOPA,67615,13,209.250.225
https://www.correiodopovo.com.br/not%C3%ADcias/geral/vacina-ainda-%C3%A9-poss%C3%ADvel-este-ano-apesar-da-interrup%C3%A7%C3%A3o-dos-testes-afirma-astrazeneca-1.478260,https,0,4,0,24,0.40762845169179335,0,0,0,0,2,AS52580,Azion Technologies Ltda.,4313411,13,179.191.189
https://www.biotoday.com/view.cfm?n=92468,https,1,2,0,16,0.41007988164154,0,0,0,0,1,AS23637,Equinix Jpapan Enterprise K.K.,60375,1,112.140.51
https://www.linkedin.com/feed/update/urn:li:share:6709563881674694656,https,0,4,0,16,0.41597744082077,0,0,0,1,1,AS8068,MICROSOFT-CORP-MSN-AS-BLOCK,2273869086,6,13.107.42
https://www.webwire.com/ViewPressRel.asp?aId=263488&utm_source=dlvr.it&utm_medium=twitter,https,3,2,0,15,0.3582809932800646,0,0,0,0,1,AS36351,SOFTLAYER,621818,3,169.53.35
