,Unnamed: 0,domain,scanned url,total,positives,duration[VT],rlength,resolution,server,URL after redirects,Final URL,suspicious_tld,length,fake_tld,brand,pop_keywords,similar,is_idn,minus,num_subdomains,unshorten url
234,5050,archive.st,https://archive.st/archive/2020/9/www.ansa.it/efte/www.ansa.it/sito/notizie/mondo/2020/09/09/astrazenecastop-temporaneo-test-vaccino_e14c1f00-5caf-4a4c-91ea-77ada54d2a1a.html,83,1,0,177464,34.83.201.255,Apache,None,https://archive.st/archive/2020/9/www.ansa.it/efte/www.ansa.it/sito/notizie/mondo/2020/09/09/astrazenecastop-temporaneo-test-vaccino_e14c1f00-5caf-4a4c-91ea-77ada54d2a1a.html,N,174,0,0,0,0,N,7,5,https://archive.st/archive/2020/9/www.ansa.it/efte/www.ansa.it/sito/notizie/mondo/2020/09/09/astrazenecastop-temporaneo-test-vaccino_e14c1f00-5caf-4a4c-91ea-77ada54d2a1a.html
235,5199,lobservateur.info,https://lobservateur.info/vaccins-anti-covid-19-astrazeneca-jette-leponge-et-spoutnik-v-serait-pret-video/,83,1,0,63374,172.67.137.89,cloudflare,None,https://lobservateur.info/vaccins-anti-covid-19-astrazeneca-jette-leponge-et-spoutnik-v-serait-pret-video/,Y,106,0,0,0,0,N,12,0,https://lobservateur.info/vaccins-anti-covid-19-astrazeneca-jette-leponge-et-spoutnik-v-serait-pret-video/
236,5209,prismaradio.gr,https://prismaradio.gr/2020/09/09/astrazeneca-kalo-neo-i-anastoli-dokimon-toy-emvolioy-gia-ton-koronoio-ypostirizei-o-sypsas/,83,1,0,90143,185.25.23.101,LiteSpeed,None,https://prismaradio.gr/2020/09/09/astrazeneca-kalo-neo-i-anastoli-dokimon-toy-emvolioy-gia-ton-koronoio-ypostirizei-o-sypsas/,N,125,0,0,0,0,N,13,0,https://prismaradio.gr/2020/09/09/astrazeneca-kalo-neo-i-anastoli-dokimon-toy-emvolioy-gia-ton-koronoio-ypostirizei-o-sypsas/
237,5210,prismaradio.gr,https://prismaradio.gr/2020/09/09/astrazeneca-koronoios-emvolio-i-anastoli-dokimon-den-simainei-mataiosi-ereynon/,83,1,0,89670,185.25.23.101,LiteSpeed,None,https://prismaradio.gr/2020/09/09/astrazeneca-koronoios-emvolio-i-anastoli-dokimon-den-simainei-mataiosi-ereynon/,N,113,0,0,0,0,N,9,0,https://prismaradio.gr/2020/09/09/astrazeneca-koronoios-emvolio-i-anastoli-dokimon-den-simainei-mataiosi-ereynon/
238,5212,prismaradio.gr,https://prismaradio.gr/2020/09/09/astrazeneca-se-liges-meres-tha-gnorizoyme-an-i-diakopi-ton-dokimon-toy-emvolioy-einai-simantiki-ektima-o-ilias-mosialos/,83,1,0,92286,185.25.23.101,LiteSpeed,None,https://prismaradio.gr/2020/09/09/astrazeneca-se-liges-meres-tha-gnorizoyme-an-i-diakopi-ton-dokimon-toy-emvolioy-einai-simantiki-ektima-o-ilias-mosialos/,N,154,0,0,0,0,N,18,0,https://prismaradio.gr/2020/09/09/astrazeneca-se-liges-meres-tha-gnorizoyme-an-i-diakopi-ton-dokimon-toy-emvolioy-einai-simantiki-ektima-o-ilias-mosialos/
239,5319,shar.es,https://shar.es/abAfVg,83,2,0,106877,3.129.33.53,cloudflare,https://www.pronews.gr/ygeia/farmaka/913144_emvolio-astrazeneca-egkarsia-myelitida-i-parenergeia-poy-pagose-tis-klinikes,https://www.pronews.gr/ygeia/farmaka/913144_emvolio-astrazeneca-egkarsia-myelitida-i-parenergeia-poy-pagose-tis-klinikes,N,120,0,0,0,0,N,9,1,https://www.pronews.gr/ygeia/farmaka/913144_emvolio-astrazeneca-egkarsia-myelitida-i-parenergeia-poy-pagose-tis-klinikes
240,5376,lnkd.in,https://lnkd.in/eVxGj7m%20https:/lnkd.in/e96c-8p,83,1,0,37078,108.174.10.10,,https://www.linkedin.com/feed/update/urn:li:share:6709400902815543296,https://www.linkedin.com/feed/update/urn:li:share:6709400902815543296,N,69,0,0,0,1,N,0,1,https://www.linkedin.com/feed/update/urn:li:share:6709400902815543296
241,5383,bit.ly,http://bit.ly/2R8WEvE,83,1,0,1196,67.199.248.11,nginx,https://www.hamaika.eus/tb/bideo/92171,https://www.hamaika.eus/tb/bideo/92171,N,38,0,0,0,0,N,0,1,https://www.hamaika.eus/tb/bideo/92171
242,5407,lamontagne.fr,https://www.lamontagne.fr/paris-75000/actualites/auchan-va-supprimer-1-475-postes-astrazeneca-suspend-les-essais-de-son-vaccin-les-5-infos-du-midi-pile_13834409/,83,1,0,79407,212.95.74.7,nginx,None,https://www.lamontagne.fr/paris-75000/actualites/auchan-va-supprimer-1-475-postes-astrazeneca-suspend-les-essais-de-son-vaccin-les-5-infos-du-midi-pile_13834409/,N,161,0,0,0,0,N,19,1,https://www.lamontagne.fr/paris-75000/actualites/auchan-va-supprimer-1-475-postes-astrazeneca-suspend-les-essais-de-son-vaccin-les-5-infos-du-midi-pile_13834409/
243,5443,tiny.pl,https://tiny.pl/7jfb5,83,1,0,107296,91.205.73.154,LiteSpeed,https://everethnews.pl/newsy/wstrzymano-testy-kliniczne-jednej-ze-szczepionek-na-koronawirusa-przyczyna-efekty-uboczne/,https://everethnews.pl/newsy/wstrzymano-testy-kliniczne-jednej-ze-szczepionek-na-koronawirusa-przyczyna-efekty-uboczne/,N,119,0,0,0,0,N,10,0,https://everethnews.pl/newsy/wstrzymano-testy-kliniczne-jednej-ze-szczepionek-na-koronawirusa-przyczyna-efekty-uboczne/
244,5650,bit.ly,https://bit.ly/329VTsq%20https:/twitter.com/EU_Health/status/1303637508723560448,83,1,0,5422,67.199.248.11,nginx,https://bitly.com/329VTsq%20https:/twitter.com/EU_Health/status/1303637508723560448,https://bitly.com/329VTsq%20https:/twitter.com/EU_Health/status/1303637508723560448,N,83,0,0,0,0,N,0,1,https://bitly.com/329VTsq%20https:/twitter.com/EU_Health/status/1303637508723560448
245,5662,rbc.ru,https://quote.rbc.ru/news/article/5f589dbc9a7947539cc10f89,83,1,0,93025,185.72.229.10,nginx,None,https://quote.rbc.ru/news/article/5f589dbc9a7947539cc10f89,N,58,0,0,0,1,N,0,1,https://quote.rbc.ru/news/article/5f589dbc9a7947539cc10f89
246,5700,shar.es,https://shar.es/abAgky,83,2,0,105250,54.152.13.96,cloudflare,https://www.pronews.gr/kosmos/diethnis-politiki/913159_npeskof-i-anastoli-ton-klinikon-dokimon-tis-astrazeneca-deihnei-pos,https://www.pronews.gr/kosmos/diethnis-politiki/913159_npeskof-i-anastoli-ton-klinikon-dokimon-tis-astrazeneca-deihnei-pos,N,122,0,0,0,0,N,10,1,https://www.pronews.gr/kosmos/diethnis-politiki/913159_npeskof-i-anastoli-ton-klinikon-dokimon-tis-astrazeneca-deihnei-pos
247,5739,bit.ly,http://bit.ly/2Wnm77Y,83,1,0,83698,67.199.248.11,Apache,http://www.radiovillamaria.com/vivo.html,http://www.radiovillamaria.com/vivo.html,N,40,0,0,0,0,N,0,2,http://www.radiovillamaria.com/vivo.html
248,5819,coronavirusgripe.com,https://www.coronavirusgripe.com/articulo/noticias/vacuna-oxford-coronavirus-vacuna-astrazeneca-fallida/20200909093219005136.html?utm_source=dlvr.it&utm_medium=twitter,83,1,0,65099,104.26.14.182,cloudflare,https://www.coronavirusgripe.com/articulo/noticias/vacuna-oxford-coronavirus-vacuna-astrazeneca-fallida/20200909093219005136.html,https://www.coronavirusgripe.com/articulo/noticias/vacuna-oxford-coronavirus-vacuna-astrazeneca-fallida/20200909093219005136.html,N,129,0,0,0,0,N,5,2,https://www.coronavirusgripe.com/articulo/noticias/vacuna-oxford-coronavirus-vacuna-astrazeneca-fallida/20200909093219005136.html
249,5821,coronavirusgripe.com,https://www.coronavirusgripe.com/articulo/noticias/alternativas-vacuna-oxford-astrazeneca-covid/20200909095001005140.html?utm_source=dlvr.it&utm_medium=twitter,83,1,0,57240,104.26.14.182,cloudflare,https://www.coronavirusgripe.com/articulo/noticias/alternativas-vacuna-oxford-astrazeneca-covid/20200909095001005140.html,https://www.coronavirusgripe.com/articulo/noticias/alternativas-vacuna-oxford-astrazeneca-covid/20200909095001005140.html,N,121,0,0,0,0,N,4,2,https://www.coronavirusgripe.com/articulo/noticias/alternativas-vacuna-oxford-astrazeneca-covid/20200909095001005140.html
250,5838,gazeta.ru,https://www.gazeta.ru/social/news/2020/09/09/n_14915030.shtml,83,1,0,535613,81.19.72.4,nginx,None,https://www.gazeta.ru/social/news/2020/09/09/n_14915030.shtml,N,61,0,0,0,0,N,0,2,https://www.gazeta.ru/social/news/2020/09/09/n_14915030.shtml
251,5858,coronavirusgripe.com,https://www.coronavirusgripe.com/articulo/noticias/vacuna-oxford-coronavirus-vacuna-astrazeneca-fallida/20200909093219005136.html,83,1,0,65097,104.26.14.182,cloudflare,None,https://www.coronavirusgripe.com/articulo/noticias/vacuna-oxford-coronavirus-vacuna-astrazeneca-fallida/20200909093219005136.html,N,129,0,0,0,0,N,5,2,https://www.coronavirusgripe.com/articulo/noticias/vacuna-oxford-coronavirus-vacuna-astrazeneca-fallida/20200909093219005136.html
252,5862,coronavirusgripe.com,https://www.coronavirusgripe.com/articulo/noticias/alternativas-vacuna-oxford-astrazeneca-covid/20200909095001005140.html,83,1,0,57239,172.67.74.40,cloudflare,None,https://www.coronavirusgripe.com/articulo/noticias/alternativas-vacuna-oxford-astrazeneca-covid/20200909095001005140.html,N,121,0,0,0,0,N,4,2,https://www.coronavirusgripe.com/articulo/noticias/alternativas-vacuna-oxford-astrazeneca-covid/20200909095001005140.html
253,5937,israel-nachrichten.org,http://www.israel-nachrichten.org/archive/48490,83,1,0,61687,162.210.96.127,Apache,None,http://www.israel-nachrichten.org/archive/48490,N,47,0,0,0,0,N,1,1,http://www.israel-nachrichten.org/archive/48490
254,5949,newssummedup.com,http://www.newssummedup.com/a/lyez0y,83,2,0,83847,101.53.139.18,Apache/2.4.7 (Ubuntu),https://newssummedup.com/a/lyez0y,https://newssummedup.com/a/lyez0y,N,33,0,0,0,0,N,0,0,https://newssummedup.com/a/lyez0y
255,5953,bit.ly,https://bit.ly/3k1qoXH,83,1,0,111216,67.199.248.11,cloudflare,https://scrip.pharmaintelligence.informa.com/SC142932/AstraZenecas-COVID-Vaccine-On-Hold-A-Reminder-Drug-Development-Is-Never-Straightforward,https://scrip.pharmaintelligence.informa.com/SC142932/AstraZenecas-COVID-Vaccine-On-Hold-A-Reminder-Drug-Development-Is-Never-Straightforward,N,141,0,0,0,0,N,11,2,https://scrip.pharmaintelligence.informa.com/SC142932/AstraZenecas-COVID-Vaccine-On-Hold-A-Reminder-Drug-Development-Is-Never-Straightforward
256,5989,astratv.gr,https://www.astratv.gr/2020/09/09/%CE%BA%CE%BF%CF%81%CE%BF%CE%BD%CE%BF%CF%8A%CF%8C%CF%82-%CE%B7-%CE%B1%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7-%CF%84%CE%B7%CF%82-astrazeneca-%CE%B3%CE%B9%CE%B1%CF%84%CE%AF-%CE%B4%CE%B9/,83,1,0,148349,188.40.84.200,nginx/1.10.3,None,https://www.astratv.gr/2020/09/09/%CE%BA%CE%BF%CF%81%CE%BF%CE%BD%CE%BF%CF%8A%CF%8C%CF%82-%CE%B7-%CE%B1%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7-%CF%84%CE%B7%CF%82-astrazeneca-%CE%B3%CE%B9%CE%B1%CF%84%CE%AF-%CE%B4%CE%B9/,N,232,0,0,0,0,N,6,1,https://www.astratv.gr/2020/09/09/%CE%BA%CE%BF%CF%81%CE%BF%CE%BD%CE%BF%CF%8A%CF%8C%CF%82-%CE%B7-%CE%B1%CE%BD%CE%B1%CE%BA%CE%BF%CE%AF%CE%BD%CF%89%CF%83%CE%B7-%CF%84%CE%B7%CF%82-astrazeneca-%CE%B3%CE%B9%CE%B1%CF%84%CE%AF-%CE%B4%CE%B9/
257,6050,bit.ly,https://bit.ly/35pWCbf,83,1,0,,67.199.248.11,,None,https://bit.ly/35pWCbf,N,22,0,0,0,0,N,0,0,https://www.ns7.tv/ta/tamil-news/world-editors-pick/9/9/2020/vaccine-safety-top-priority-says-who-astrazeneca-pauses
258,6120,covid19vaccinetrial.co.uk,https://covid19vaccinetrial.co.uk/,83,1,270,70602,54.72.30.238,nginx,https://covid19vaccinetrial.co.uk/,https://covid19vaccinetrial.co.uk/,N,34,0,0,0,0,N,0,1,https://covid19vaccinetrial.co.uk/
259,6127,astratv.gr,https://www.astratv.gr/2020/09/09/%CE%B5%CE%B3%CE%BA%CE%AC%CF%81%CF%83%CE%B9%CE%B1-%CE%BC%CF%85%CE%B5%CE%BB%CE%AF%CF%84%CE%B9%CE%B4%CE%B1-%CF%80%CE%BF%CE%B9%CE%B1-%CE%B5%CE%AF%CE%BD%CE%B1%CE%B9-%CE%B7-%CE%BD%CF%8C%CF%83%CE%BF%CF%82/,83,1,0,149409,188.40.84.200,nginx/1.10.3,None,https://www.astratv.gr/2020/09/09/%CE%B5%CE%B3%CE%BA%CE%AC%CF%81%CF%83%CE%B9%CE%B1-%CE%BC%CF%85%CE%B5%CE%BB%CE%AF%CF%84%CE%B9%CE%B4%CE%B1-%CF%80%CE%BF%CE%B9%CE%B1-%CE%B5%CE%AF%CE%BD%CE%B1%CE%B9-%CE%B7-%CE%BD%CF%8C%CF%83%CE%BF%CF%82/,N,232,0,0,0,0,N,5,1,https://www.astratv.gr/2020/09/09/%CE%B5%CE%B3%CE%BA%CE%AC%CF%81%CF%83%CE%B9%CE%B1-%CE%BC%CF%85%CE%B5%CE%BB%CE%AF%CF%84%CE%B9%CE%B4%CE%B1-%CF%80%CE%BF%CE%B9%CE%B1-%CE%B5%CE%AF%CE%BD%CE%B1%CE%B9-%CE%B7-%CE%BD%CF%8C%CF%83%CE%BF%CF%82/
260,6140,elciudadanoweb.com,https://www.elciudadanoweb.com/coronavirus-el-laboratorio-astrazeneca-freno-las-pruebas-de-la-vacuna-por-posibles-efectos-adversos/,83,1,0,62361,172.67.74.31,cloudflare,None,https://www.elciudadanoweb.com/coronavirus-el-laboratorio-astrazeneca-freno-las-pruebas-de-la-vacuna-por-posibles-efectos-adversos/,N,131,0,0,0,0,N,13,1,https://www.elciudadanoweb.com/coronavirus-el-laboratorio-astrazeneca-freno-las-pruebas-de-la-vacuna-por-posibles-efectos-adversos/
261,6193,canal7salta.com,https://canal7salta.com/2020/09/09/argentina-astrazeneca-detiene-pruebas-de-su-vacuna-contra-el-covid-19/,83,1,0,99218,45.132.243.27,LiteSpeed,None,https://canal7salta.com/2020/09/09/argentina-astrazeneca-detiene-pruebas-de-su-vacuna-contra-el-covid-19/,N,105,0,0,0,0,N,10,0,https://canal7salta.com/2020/09/09/argentina-astrazeneca-detiene-pruebas-de-su-vacuna-contra-el-covid-19/
262,6318,lnkd.in,https://lnkd.in/dNg4nWa%20https:/lnkd.in/d_GFkPX,83,1,0,40045,108.174.10.10,,https://www.linkedin.com/feed/update/urn:li:share:6709424538611929088,https://www.linkedin.com/feed/update/urn:li:share:6709424538611929088,N,69,0,0,0,1,N,0,1,https://www.linkedin.com/feed/update/urn:li:share:6709424538611929088
263,6321,tcpros.co,http://tcpros.co/3U8EQ%20https:/www.cnn.com/videos/health/2020/09/09/astrazeneca-coronavirus-vaccine-trial-pause-gupta-newday-vpx.cnn,83,1,0,12,142.93.186.99,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/7.4.13,None,http://tcpros.co/3U8EQ%20https:/www.cnn.com/videos/health/2020/09/09/astrazeneca-coronavirus-vaccine-trial-pause-gupta-newday-vpx.cnn,N,133,0,0,0,0,N,7,3,http://tcpros.co/3U8EQ%20https:/www.cnn.com/videos/health/2020/09/09/astrazeneca-coronavirus-vaccine-trial-pause-gupta-newday-vpx.cnn
264,6328,ow.ly,http://ow.ly/yrwN50BlOPm%20http:/ow.ly/hfcE50BlORr,83,1,0,1170,54.67.57.56,,None,http://ow.ly/yrwN50BlOPm%20http:/ow.ly/hfcE50BlORr,N,50,0,0,0,0,N,0,1,http://ow.ly/yrwN50BlOPm%20http:/ow.ly/hfcE50BlORr
265,6375,loom.ly,https://loom.ly/voLLd4E,83,1,0,8598,34.226.103.84,nginx,https://www.streetinsider.com/FDA/AstraZeneca+(AZN)+vaccine+setback+removes+a+near-term+competitor+from+the+race+-+BMO/17337476.html,https://www.streetinsider.com/FDA/AstraZeneca+(AZN)+vaccine+setback+removes+a+near-term+competitor+from+the+race+-+BMO/17337476.html,N,132,0,0,0,0,N,2,2,https://www.streetinsider.com/FDA/AstraZeneca+(AZN)+vaccine+setback+removes+a+near-term+competitor+from+the+race+-+BMO/17337476.html
266,6444,bit.ly,http://bit.ly/2GKsKMj@aimeedonnellan,83,1,0,5422,67.199.248.11,nginx,None,http://bit.ly/2GKsKMj@aimeedonnellan,N,36,0,0,0,0,N,0,0,http://bit.ly/2GKsKMj@aimeedonnellan
267,6530,bit.ly,https://bit.ly/3m1Ulsz,83,1,0,51677,67.199.248.11,cloudflare,https://versionfinal.com.ve/mundo/astrazeneca-detiene-ensayos-de-su-vacuna-contra-covid-19-por-reaccion-adversa-en-un-voluntario/,https://versionfinal.com.ve/mundo/astrazeneca-detiene-ensayos-de-su-vacuna-contra-covid-19-por-reaccion-adversa-en-un-voluntario/,N,129,0,0,0,0,N,14,1,https://versionfinal.com.ve/mundo/astrazeneca-detiene-ensayos-de-su-vacuna-contra-covid-19-por-reaccion-adversa-en-un-voluntario/
268,6615,mailchi.mp,https://mailchi.mp/174083ea6212/hold-your-horses-norman-smartphone-more-1119486,83,1,0,96134,72.246.201.73,openresty,None,https://mailchi.mp/174083ea6212/hold-your-horses-norman-smartphone-more-1119486,N,79,0,0,0,0,N,6,0,https://mailchi.mp/174083ea6212/hold-your-horses-norman-smartphone-more-1119486
269,6638,bit.ly,https://bit.ly/3jYRChG,83,1,0,120628,67.199.248.10,cloudflare,https://pink.pharmaintelligence.informa.com/PS142876/AstraZenecas-COVID19-Vaccine-On-Hold-A-Reminder-Product-Development-Is-Never-Straightforward,https://pink.pharmaintelligence.informa.com/PS142876/AstraZenecas-COVID19-Vaccine-On-Hold-A-Reminder-Product-Development-Is-Never-Straightforward,N,145,0,0,0,0,N,11,2,https://pink.pharmaintelligence.informa.com/PS142876/AstraZenecas-COVID19-Vaccine-On-Hold-A-Reminder-Product-Development-Is-Never-Straightforward
270,6672,radiorbc.com,https://radiorbc.com/astrazeneca-pausa-ensayo-de-vacuna-contra-el-coronavirus-por-una-enfermedad-potencialmente-inexplicable/,83,2,0,134549,170.249.203.197,Apache,None,https://radiorbc.com/astrazeneca-pausa-ensayo-de-vacuna-contra-el-coronavirus-por-una-enfermedad-potencialmente-inexplicable/,N,125,0,0,0,1,N,12,0,https://radiorbc.com/astrazeneca-pausa-ensayo-de-vacuna-contra-el-coronavirus-por-una-enfermedad-potencialmente-inexplicable/
271,6685,lnkd.in,https://lnkd.in/dcpwPrX%20https:/lnkd.in/dS4qtmC,83,1,0,36659,108.174.10.10,,https://www.linkedin.com/feed/update/urn:li:share:6709432707669086208,https://www.linkedin.com/feed/update/urn:li:share:6709432707669086208,N,69,0,0,0,1,N,0,1,https://www.linkedin.com/feed/update/urn:li:share:6709432707669086208
272,6704,fw.to,http://fw.to/yLZMV0V,83,1,0,400,18.211.61.121,,https://www.elnuevodia.com/ciencia-ambiente/otros/notas/astrazeneca-detiene-pruebas-de-vacuna-contra-covid-19-debido-a-enfermedad-de-un-paciente/,https://www.elnuevodia.com/ciencia-ambiente/otros/notas/astrazeneca-detiene-pruebas-de-vacuna-contra-covid-19-debido-a-enfermedad-de-un-paciente/,N,145,0,0,0,0,N,14,1,https://www.elnuevodia.com/ciencia-ambiente/otros/notas/astrazeneca-detiene-pruebas-de-vacuna-contra-covid-19-debido-a-enfermedad-de-un-paciente/
273,6807,puntodecorte.com,https://puntodecorte.com/conozca-la-razon-por-la-que-astrazeneca-interrumpio-ensayos-de-la-vacuna-contra-covid-19/,83,1,0,212,45.60.98.85,,None,https://puntodecorte.com/conozca-la-razon-por-la-que-astrazeneca-interrumpio-ensayos-de-la-vacuna-contra-covid-19/,N,114,0,0,0,0,N,14,0,https://puntodecorte.com/conozca-la-razon-por-la-que-astrazeneca-interrumpio-ensayos-de-la-vacuna-contra-covid-19/
274,6865,fw.to,http://fw.to/cCUNqIY,83,1,0,400,52.2.141.183,,https://www.elnuevodia.com/ciencia-ambiente/otros/notas/astrazeneca-detiene-pruebas-de-vacuna-contra-covid-19-debido-a-enfermedad-de-un-paciente/,https://www.elnuevodia.com/ciencia-ambiente/otros/notas/astrazeneca-detiene-pruebas-de-vacuna-contra-covid-19-debido-a-enfermedad-de-un-paciente/,N,145,0,0,0,0,N,14,1,https://www.elnuevodia.com/ciencia-ambiente/otros/notas/astrazeneca-detiene-pruebas-de-vacuna-contra-covid-19-debido-a-enfermedad-de-un-paciente/
275,6968,bit.ly,https://bit.ly/3hhEFh8,83,1,0,,67.199.248.11,,None,https://bit.ly/3hhEFh8,N,22,0,0,0,0,N,0,0,http://www.destakjornal.com.br/mundo/ag%C3%AAncia-inglesa-diz-que-revisar%C3%A1-testes-da-astrazeneca-1.4362
276,6973,bit.ly,http://bit.ly/KTARListen%20https:/bit.ly/3habUDb,83,1,0,5422,67.199.248.11,nginx,https://bitly.com/KTARListen%20https:/bit.ly/3habUDb,https://bitly.com/KTARListen%20https:/bit.ly/3habUDb,N,52,0,0,0,0,N,0,1,https://bitly.com/KTARListen%20https:/bit.ly/3habUDb
277,7024,archive.st,https://archive.st/archive/2020/9/scienze.fanpage.it/lsvr/scienze.fanpage.it/bill-gates-finanzia-la-produzione-del-vaccino-anti-coronavirus-di-oxford-presto-2-miliardi-di-dosi/index.html,83,1,0,192303,34.83.201.255,Apache,None,https://archive.st/archive/2020/9/scienze.fanpage.it/lsvr/scienze.fanpage.it/bill-gates-finanzia-la-produzione-del-vaccino-anti-coronavirus-di-oxford-presto-2-miliardi-di-dosi/index.html,N,186,0,0,0,0,N,15,5,https://archive.st/archive/2020/9/scienze.fanpage.it/lsvr/scienze.fanpage.it/bill-gates-finanzia-la-produzione-del-vaccino-anti-coronavirus-di-oxford-presto-2-miliardi-di-dosi/index.html
278,7065,bit.ly,http://bit.ly/32dOyZ8%20http:/bit.ly/2Ff5B42%20http:/bit.ly/2FeYmJr%20http:/bit.ly/2ZBAjvx,83,1,0,5422,67.199.248.11,nginx,https://bitly.com/32dOyZ8%20http:/bit.ly/2Ff5B42%20http:/bit.ly/2FeYmJr%20http:/bit.ly/2ZBAjvx,https://bitly.com/32dOyZ8%20http:/bit.ly/2Ff5B42%20http:/bit.ly/2FeYmJr%20http:/bit.ly/2ZBAjvx,N,94,0,0,0,0,N,0,3,https://bitly.com/32dOyZ8%20http:/bit.ly/2Ff5B42%20http:/bit.ly/2FeYmJr%20http:/bit.ly/2ZBAjvx
279,7083,medcom.id,https://medcom.id/s/MkMGaejN,83,1,0,85323,103.225.66.74,nginx,https://www.medcom.id/internasional/asia-pasifik/MkMGaejN-india-tetap-lanjutkan-uji-coba-kandidat-vaksin-astrazeneca,https://www.medcom.id/internasional/asia-pasifik/MkMGaejN-india-tetap-lanjutkan-uji-coba-kandidat-vaksin-astrazeneca,N,116,0,0,0,0,N,9,1,https://www.medcom.id/internasional/asia-pasifik/MkMGaejN-india-tetap-lanjutkan-uji-coba-kandidat-vaksin-astrazeneca
280,7135,bit.ly,https://bit.ly/2FjqP0q,83,1,0,569859,67.199.248.11,cloudflare,https://2001online.com/coronavirus-al-dia/236841/astrazeneca-interrumpe-ensayos-de-vacuna-contra-la-covid-19.html,https://2001online.com/coronavirus-al-dia/236841/astrazeneca-interrumpe-ensayos-de-vacuna-contra-la-covid-19.html,N,113,0,0,1,0,N,10,1,https://2001online.com/coronavirus-al-dia/236841/astrazeneca-interrumpe-ensayos-de-vacuna-contra-la-covid-19.html
281,7175,jornalcotidiano.com.br,https://www.jornalcotidiano.com.br/noticia/699/agncia-inglesa-diz-que-revisar-testes-da-astrazeneca-para-covid-19,83,1,0,25634,104.31.84.220,cloudflare,None,https://www.jornalcotidiano.com.br/noticia/699/agncia-inglesa-diz-que-revisar-testes-da-astrazeneca-para-covid-19,N,113,0,0,0,0,N,10,2,https://www.jornalcotidiano.com.br/noticia/699/agncia-inglesa-diz-que-revisar-testes-da-astrazeneca-para-covid-19
282,7333,uol.com.br,https://www.uol.com.br/vivabem/noticias/redacao/2020/09/08/fiocruz-diz-que-estudo-atrasara-apos-reacao-adversa-de-vacina.htm?cmpid=copiaecola,83,1,0,632824,13.249.130.123,marrakesh 1.19.3,None,https://www.uol.com.br/vivabem/noticias/redacao/2020/09/08/fiocruz-diz-que-estudo-atrasara-apos-reacao-adversa-de-vacina.htm?cmpid=copiaecola,N,141,0,0,0,0,N,9,3,https://www.uol.com.br/vivabem/noticias/redacao/2020/09/08/fiocruz-diz-que-estudo-atrasara-apos-reacao-adversa-de-vacina.htm?cmpid=copiaecola
283,7368,magnesianews.gr,https://magnesianews.gr/perissotera/kosmos/ti-epathe-o-ethelontis-poy-ekane-to-peiramatiko-emvolio-tis-astrazeneca.html,83,1,0,172958,172.67.144.226,cloudflare,None,https://magnesianews.gr/perissotera/kosmos/ti-epathe-o-ethelontis-poy-ekane-to-peiramatiko-emvolio-tis-astrazeneca.html,N,119,0,0,0,0,N,10,1,https://magnesianews.gr/perissotera/kosmos/ti-epathe-o-ethelontis-poy-ekane-to-peiramatiko-emvolio-tis-astrazeneca.html
284,7410,bit.ly,http://bit.ly/2ZmXTvD%20http:/bit.ly/3k4SkK7%20http:/bit.ly/2DNRx0Y%20http:/bit.ly/2Zn13iZ%20http:/bit.ly/33a2gLD,83,1,0,5422,67.199.248.10,nginx,https://bitly.com/2ZmXTvD%20http:/bit.ly/3k4SkK7%20http:/bit.ly/2DNRx0Y%20http:/bit.ly/2Zn13iZ%20http:/bit.ly/33a2gLD,https://bitly.com/2ZmXTvD%20http:/bit.ly/3k4SkK7%20http:/bit.ly/2DNRx0Y%20http:/bit.ly/2Zn13iZ%20http:/bit.ly/33a2gLD,N,117,0,0,0,0,N,0,4,https://bitly.com/2ZmXTvD%20http:/bit.ly/3k4SkK7%20http:/bit.ly/2DNRx0Y%20http:/bit.ly/2Zn13iZ%20http:/bit.ly/33a2gLD
285,7570,dld.bz,http://dld.bz/jjeq3,83,2,0,99166,54.165.125.67,openresty,https://peru21.pe/mundo/coronavirus-vacuna-covid-19-de-astrazeneca-y-oxford-estados-unidos-anthony-fauci-dice-que-pausa-en-ensayos-es-desafortunada-pero-puede-suceder-usa-nndc-noticia/,https://peru21.pe/mundo/coronavirus-vacuna-covid-19-de-astrazeneca-y-oxford-estados-unidos-anthony-fauci-dice-que-pausa-en-ensayos-es-desafortunada-pero-puede-suceder-usa-nndc-noticia/,N,184,0,0,0,0,N,24,0,https://peru21.pe/mundo/coronavirus-vacuna-covid-19-de-astrazeneca-y-oxford-estados-unidos-anthony-fauci-dice-que-pausa-en-ensayos-es-desafortunada-pero-puede-suceder-usa-nndc-noticia/
286,7628,gsnoticias.com,https://www.gsnoticias.com/astrazeneca-frena-temporalmente-los-ensayos-de-su-vacuna-contra-la-covid-19/,83,1,0,80882,160.153.177.82,Apache,None,https://www.gsnoticias.com/astrazeneca-frena-temporalmente-los-ensayos-de-su-vacuna-contra-la-covid-19/,N,103,0,0,0,0,N,11,1,https://www.gsnoticias.com/astrazeneca-frena-temporalmente-los-ensayos-de-su-vacuna-contra-la-covid-19/
